TIME,GEO,CROPS,Value
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Grapes for other wines n.e.c. (without PDO/PGI),0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Grapes for table use,1920.47
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Grapes for raisins,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Grapes for other purposes n.e.c.,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Olives,11382.94
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Olives for table use,603.86
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Olives for oil,10778.99
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Other permanent crops for human consumption n.e.c.,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Nurseries,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Other permanent crops,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Kitchen gardens,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Cultivated mushrooms,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Champignons,0
2007,"European Union (EU6-1972, EU9-1980, EU10-1985, EU12-1994, EU15-2004, EU25-2006, EU27-2013, EU28)",Other cultivated mushrooms n.e.c.,0
2007,European Union (28 countries),Utilised Agricultural Area,0
2007,European Union (28 countries),Arable land,0
2007,European Union (28 countries),Cereals for the production of grain (including seed),263249.17
2007,European Union (28 countries),Cereals (excluding rice) for the production of grain (including seed),260598.34
2007,European Union (28 countries),Wheat and spelt,0
2007,European Union (28 countries),Common wheat and spelt,112051.79
2007,European Union (28 countries),Common winter wheat and spelt,0
2007,European Union (28 countries),Common spring wheat and spelt,0
2007,European Union (28 countries),Durum wheat,0
2007,European Union (28 countries),Rye and winter cereal mixtures (maslin),7965.53
2007,European Union (28 countries),Rye,7627.2
2007,European Union (28 countries),Winter cereal mixtures (maslin),0
2007,European Union (28 countries),Barley,58240.23
2007,European Union (28 countries),Winter barley,0
2007,European Union (28 countries),Spring barley,0
2007,European Union (28 countries),Oats and spring cereal mixtures (mixed grain other than maslin),13402.33
2007,European Union (28 countries),Oats,8879.53
2007,European Union (28 countries),Spring cereal mixtures (mixed grain other than maslin),0
2007,European Union (28 countries),Grain maize and corn-cob-mix,0
2007,European Union (28 countries),Triticale,9577.4
2007,European Union (28 countries),Sorghum,0
2007,European Union (28 countries),"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",0
2007,European Union (28 countries),Rice,2713.77
2007,European Union (28 countries),Rice Indica,0
2007,European Union (28 countries),Rice Japonica,0
2007,European Union (28 countries),Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),2777.67
2007,European Union (28 countries),Field peas,0
2007,European Union (28 countries),Broad and field beans,0
2007,European Union (28 countries),Sweet lupins,0
2007,European Union (28 countries),Other dry pulses and protein crops n.e.c.,0
2007,European Union (28 countries),Root crops,180690.21
2007,European Union (28 countries),Potatoes (including seed potatoes),63797.75
2007,European Union (28 countries),Sugar beet (excluding seed),115965.81
2007,European Union (28 countries),Other root crops n.e.c.,0
2007,European Union (28 countries),Industrial crops,0
2007,European Union (28 countries),Oilseeds,24662.16
2007,European Union (28 countries),"Rape, turnip rape, sunflower seeds and soya",24238.21
2007,European Union (28 countries),Rape and turnip rape seeds,18511.89
2007,European Union (28 countries),Winter rape and turnip rape seeds,0
2007,European Union (28 countries),Spring rape and turnip rape seeds,0
2007,European Union (28 countries),Sunflower seed,4876.28
2007,European Union (28 countries),Soya,861.86
2007,European Union (28 countries),Linseed (oilflax),0
2007,European Union (28 countries),Cotton seed,278.52
2007,European Union (28 countries),Other oilseed crops n.e.c.,0
2007,European Union (28 countries),Fibre crops,0
2007,European Union (28 countries),Fibre flax,0
2007,European Union (28 countries),Hemp,0
2007,European Union (28 countries),Cotton fibre,0
2007,European Union (28 countries),Other fibre crops n.e.c.,0
2007,European Union (28 countries),Tobacco,0
2007,European Union (28 countries),Hops,0
2007,European Union (28 countries),"Aromatic, medicinal and culinary plants",0
2007,European Union (28 countries),Energy crops n.e.c.,0
2007,European Union (28 countries),Other industrial crops n.e.c.,0
2007,European Union (28 countries),Plants harvested green from arable land,0
2007,European Union (28 countries),Temporary grasses and grazings,0
2007,European Union (28 countries),Leguminous plants harvested green,0
2007,European Union (28 countries),Lucerne,0
2007,European Union (28 countries),Other leguminous plants harvested green n.e.c.,0
2007,European Union (28 countries),Clover and mixtures,0
2007,European Union (28 countries),Green maize,0
2007,European Union (28 countries),Other cereals harvested green (excluding green maize),0
2007,European Union (28 countries),Other plants harvested green from arable land n.e.c.,0
2007,European Union (28 countries),Fresh vegetables (including melons) and strawberries,61234.2
2007,European Union (28 countries),Fresh vegetables (including melons),0
2007,European Union (28 countries),Brassicas,0
2007,European Union (28 countries),Cauliflower and broccoli,0
2007,European Union (28 countries),Brussels sprouts,0
2007,European Union (28 countries),Cabbages,0
2007,European Union (28 countries),Other brassicas n.e.c,0
2007,European Union (28 countries),Kohlrabi,0
2007,European Union (28 countries),Leafy and stalked vegetables (excluding brassicas),0
2007,European Union (28 countries),Leeks,0
2007,European Union (28 countries),Celery,323.62
2007,European Union (28 countries),Lettuces,0
2007,European Union (28 countries),Lettuces - under glass or high accessible cover,0
2007,European Union (28 countries),Endives,0
2007,European Union (28 countries),Spinach,569.02
2007,European Union (28 countries),Asparagus,0
2007,European Union (28 countries),Chicory,0
2007,European Union (28 countries),Chicory for fresh consumption,0
2007,European Union (28 countries),Chicory for processing,0
2007,European Union (28 countries),Artichokes,0
2007,European Union (28 countries),Other leafy or stalked vegetables n.e.c.,0
2007,European Union (28 countries),Vegetables cultivated for fruit (including melons),0
2007,European Union (28 countries),Tomatoes,0
2007,European Union (28 countries),Tomatoes for fresh consumption,0
2007,European Union (28 countries),Tomatoes for processing,0
2007,European Union (28 countries),Tomatoes - under glass or high accessible cover,0
2007,European Union (28 countries),Cucumbers,0
2007,European Union (28 countries),Cucumbers - under glass or high accessible cover,0
2007,European Union (28 countries),Gherkins,0
2007,European Union (28 countries),Eggplants,737.9
2007,European Union (28 countries),Courgettes and marrows,0
2007,European Union (28 countries),Gourds and pumpkins,0
2007,European Union (28 countries),Muskmelons,0
2007,European Union (28 countries),Watermelons,2497.25
2007,European Union (28 countries),Peppers (capsicum),2397.78
2007,European Union (28 countries),Peppers (capsicum) - under glass or high accessible cover,0
2007,European Union (28 countries),Other vegetables cultivated for fruit n.e.c.,0
2007,European Union (28 countries),"Root, tuber and bulb vegetables",0
2007,European Union (28 countries),Carrots,0
2007,European Union (28 countries),Onions,0
2007,European Union (28 countries),Shallots,0
2007,European Union (28 countries),Beetroot,0
2007,European Union (28 countries),Celeriac,0
2007,European Union (28 countries),Radishes,188.18
2007,European Union (28 countries),Garlic,266.31
2007,European Union (28 countries),"Other root, tuber and bulb vegetables n.e.c.",0
2007,European Union (28 countries),Fresh pulses,0
2007,European Union (28 countries),Fresh peas,0
2007,European Union (28 countries),Fresh beans,1165.46
2007,European Union (28 countries),Other fresh pulses n.e.c.,0
2007,European Union (28 countries),Other fresh vegetables n.e.c.,0
2007,European Union (28 countries),Strawberries,0
2007,European Union (28 countries),Strawberries - under glass or high accesible cover,0
2007,European Union (28 countries),Flowers and ornamental plants (excluding nurseries),0
2007,European Union (28 countries),Seeds and seedlings,0
2007,European Union (28 countries),Other arable land crops n.e.c.,0
2007,European Union (28 countries),Fallow land,0
2007,European Union (28 countries),Permanent grassland,0
2007,European Union (28 countries),Permanent crops,0
2007,European Union (28 countries),Permanent crops for human consumption including those from kitchen gardens,0
2007,European Union (28 countries),Permanent crops for human consumption,0
2007,European Union (28 countries),"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2007,European Union (28 countries),Pome fruits,0
2007,European Union (28 countries),Apples,0
2007,European Union (28 countries),Apples for fresh consumption,0
2007,European Union (28 countries),Apples for processing,0
2007,European Union (28 countries),Pears,0
2007,European Union (28 countries),Pears for fresh consumption,0
2007,European Union (28 countries),Pears for processing,0
2007,European Union (28 countries),Other pome fruits n.e.c.,0
2007,European Union (28 countries),Stone fruits,0
2007,European Union (28 countries),Peaches and nectarines,0
2007,European Union (28 countries),Peaches,2918.05
2007,European Union (28 countries),Nectarines,0
2007,European Union (28 countries),Peaches and nectarines for processing,0
2007,European Union (28 countries),Apricots,602.1
2007,European Union (28 countries),Cherries,0
2007,European Union (28 countries),Sour cherries,0
2007,European Union (28 countries),Sweet cherries,0
2007,European Union (28 countries),Plums,0
2007,European Union (28 countries),Other stone fruits n.e.c,0
2007,European Union (28 countries),Fruits from subtropical and tropical climate zones,0
2007,European Union (28 countries),Figs,70.82
2007,European Union (28 countries),Kiwis,581.45
2007,European Union (28 countries),Avocados,0
2007,European Union (28 countries),Bananas,0
2007,European Union (28 countries),Other fruits from subtropical and tropical climate zones n.e.c.,0
2007,European Union (28 countries),Berries (excluding strawberries),0
2007,European Union (28 countries),Currants,0
2007,European Union (28 countries),Blackcurrants,0
2007,European Union (28 countries),Redcurrants,0
2007,European Union (28 countries),Raspberries,0
2007,European Union (28 countries),Blueberries,0
2007,European Union (28 countries),Other berries n.e.c.,0
2007,European Union (28 countries),Gooseberries,0
2007,European Union (28 countries),Nuts,0
2007,European Union (28 countries),Walnuts,0
2007,European Union (28 countries),Hazelnuts,156.55
2007,European Union (28 countries),Almonds,348.78
2007,European Union (28 countries),Chestnuts,0
2007,European Union (28 countries),Other nuts n.e.c.,0
2007,European Union (28 countries),Citrus fruits,10726.96
2007,European Union (28 countries),Oranges,6480.98
2007,European Union (28 countries),Navel oranges,0
2007,European Union (28 countries),White oranges (blancas),0
2007,European Union (28 countries),Blood oranges (sanguines),0
2007,European Union (28 countries),Others oranges n.e.c,0
2007,European Union (28 countries),Small citrus fruits,0
2007,European Union (28 countries),Satsumas,0
2007,European Union (28 countries),Clementines,2089.54
2007,European Union (28 countries),Other small citrus fruits (including hybrids) n.e.c.,0
2007,European Union (28 countries),Lemons and acid limes,1137.14
2007,European Union (28 countries),Yellow lemons,0
2007,European Union (28 countries),Acid limes,0
2007,European Union (28 countries),Pomelos and grapefruit,86.42
2007,European Union (28 countries),Other citrus fruits n.e.c.,0
2007,European Union (28 countries),Grapes,25160.51
2007,European Union (28 countries),Grapes for wines,22879.41
2007,European Union (28 countries),Grapes for wines with protected designation of origin (PDO),0
2007,European Union (28 countries),Grapes for wines with protected geographical indication (PGI),0
2007,European Union (28 countries),Grapes for other wines n.e.c. (without PDO/PGI),0
2007,European Union (28 countries),Grapes for table use,0
2007,European Union (28 countries),Grapes for raisins,0
2007,European Union (28 countries),Grapes for other purposes n.e.c.,0
2007,European Union (28 countries),Olives,11417.47
2007,European Union (28 countries),Olives for table use,603.86
2007,European Union (28 countries),Olives for oil,10813.51
2007,European Union (28 countries),Other permanent crops for human consumption n.e.c.,0
2007,European Union (28 countries),Nurseries,0
2007,European Union (28 countries),Other permanent crops,0
2007,European Union (28 countries),Kitchen gardens,0
2007,European Union (28 countries),Cultivated mushrooms,0
2007,European Union (28 countries),Champignons,0
2007,European Union (28 countries),Other cultivated mushrooms n.e.c.,0
2007,Belgium,Utilised Agricultural Area,0
2007,Belgium,Arable land,0
2007,Belgium,Cereals for the production of grain (including seed),2786.8
2007,Belgium,Cereals (excluding rice) for the production of grain (including seed),2786.8
2007,Belgium,Wheat and spelt,1645.3
2007,Belgium,Common wheat and spelt,1645.3
2007,Belgium,Common winter wheat and spelt,1633.6
2007,Belgium,Common spring wheat and spelt,11.7
2007,Belgium,Durum wheat,0
2007,Belgium,Rye and winter cereal mixtures (maslin),2.4
2007,Belgium,Rye,0
2007,Belgium,Winter cereal mixtures (maslin),0
2007,Belgium,Barley,374.5
2007,Belgium,Winter barley,344.1
2007,Belgium,Spring barley,30.4
2007,Belgium,Oats and spring cereal mixtures (mixed grain other than maslin),24.5
2007,Belgium,Oats,0
2007,Belgium,Spring cereal mixtures (mixed grain other than maslin),0
2007,Belgium,Grain maize and corn-cob-mix,698.9
2007,Belgium,Triticale,37.7
2007,Belgium,Sorghum,0
2007,Belgium,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",3.5
2007,Belgium,Rice,0
2007,Belgium,Rice Indica,0
2007,Belgium,Rice Japonica,0
2007,Belgium,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),5.3
2007,Belgium,Field peas,3.1
2007,Belgium,Broad and field beans,1.9
2007,Belgium,Sweet lupins,0
2007,Belgium,Other dry pulses and protein crops n.e.c.,0
2007,Belgium,Root crops,9247.3
2007,Belgium,Potatoes (including seed potatoes),3189.8
2007,Belgium,Sugar beet (excluding seed),5730.5
2007,Belgium,Other root crops n.e.c.,0
2007,Belgium,Industrial crops,0
2007,Belgium,Oilseeds,50.5
2007,Belgium,"Rape, turnip rape, sunflower seeds and soya",40.5
2007,Belgium,Rape and turnip rape seeds,40.5
2007,Belgium,Winter rape and turnip rape seeds,0
2007,Belgium,Spring rape and turnip rape seeds,0
2007,Belgium,Sunflower seed,0
2007,Belgium,Soya,0
2007,Belgium,Linseed (oilflax),10
2007,Belgium,Cotton seed,0
2007,Belgium,Other oilseed crops n.e.c.,0
2007,Belgium,Fibre crops,78.7
2007,Belgium,Fibre flax,78.7
2007,Belgium,Hemp,0
2007,Belgium,Cotton fibre,0
2007,Belgium,Other fibre crops n.e.c.,0
2007,Belgium,Tobacco,0.2
2007,Belgium,Hops,0.4
2007,Belgium,"Aromatic, medicinal and culinary plants",0
2007,Belgium,Energy crops n.e.c.,0
2007,Belgium,Other industrial crops n.e.c.,0
2007,Belgium,Plants harvested green from arable land,0
2007,Belgium,Temporary grasses and grazings,592.4
2007,Belgium,Leguminous plants harvested green,0
2007,Belgium,Lucerne,0
2007,Belgium,Other leguminous plants harvested green n.e.c.,0
2007,Belgium,Clover and mixtures,0
2007,Belgium,Green maize,7856.7
2007,Belgium,Other cereals harvested green (excluding green maize),0
2007,Belgium,Other plants harvested green from arable land n.e.c.,0
2007,Belgium,Fresh vegetables (including melons) and strawberries,1568.2
2007,Belgium,Fresh vegetables (including melons),1527.2
2007,Belgium,Brassicas,225.45
2007,Belgium,Cauliflower and broccoli,91.96
2007,Belgium,Brussels sprouts,61
2007,Belgium,Cabbages,24
2007,Belgium,Other brassicas n.e.c,48.49
2007,Belgium,Kohlrabi,10
2007,Belgium,Leafy and stalked vegetables (excluding brassicas),429.22
2007,Belgium,Leeks,166.8
2007,Belgium,Celery,19.25
2007,Belgium,Lettuces,76.36
2007,Belgium,Lettuces - under glass or high accessible cover,0
2007,Belgium,Endives,9.6
2007,Belgium,Spinach,100.28
2007,Belgium,Asparagus,1.11
2007,Belgium,Chicory,48
2007,Belgium,Chicory for fresh consumption,48
2007,Belgium,Chicory for processing,0
2007,Belgium,Artichokes,0
2007,Belgium,Other leafy or stalked vegetables n.e.c.,7.83
2007,Belgium,Vegetables cultivated for fruit (including melons),301.46
2007,Belgium,Tomatoes,222.56
2007,Belgium,Tomatoes for fresh consumption,0
2007,Belgium,Tomatoes for processing,0
2007,Belgium,Tomatoes - under glass or high accessible cover,0
2007,Belgium,Cucumbers,20.28
2007,Belgium,Cucumbers - under glass or high accessible cover,0
2007,Belgium,Gherkins,0
2007,Belgium,Eggplants,2.8
2007,Belgium,Courgettes and marrows,28.9
2007,Belgium,Gourds and pumpkins,4.36
2007,Belgium,Muskmelons,0
2007,Belgium,Watermelons,0
2007,Belgium,Peppers (capsicum),22.56
2007,Belgium,Peppers (capsicum) - under glass or high accessible cover,0
2007,Belgium,Other vegetables cultivated for fruit n.e.c.,0
2007,Belgium,"Root, tuber and bulb vegetables",411.84
2007,Belgium,Carrots,269.76
2007,Belgium,Onions,66.24
2007,Belgium,Shallots,0
2007,Belgium,Beetroot,0
2007,Belgium,Celeriac,47.96
2007,Belgium,Radishes,0.24
2007,Belgium,Garlic,0
2007,Belgium,"Other root, tuber and bulb vegetables n.e.c.",27.64
2007,Belgium,Fresh pulses,159.23
2007,Belgium,Fresh peas,54.03
2007,Belgium,Fresh beans,105.21
2007,Belgium,Other fresh pulses n.e.c.,0
2007,Belgium,Other fresh vegetables n.e.c.,0
2007,Belgium,Strawberries,41
2007,Belgium,Strawberries - under glass or high accesible cover,0
2007,Belgium,Flowers and ornamental plants (excluding nurseries),0
2007,Belgium,Seeds and seedlings,0
2007,Belgium,Other arable land crops n.e.c.,0
2007,Belgium,Fallow land,0
2007,Belgium,Permanent grassland,0
2007,Belgium,Permanent crops,0
2007,Belgium,Permanent crops for human consumption including those from kitchen gardens,696.3
2007,Belgium,Permanent crops for human consumption,0
2007,Belgium,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",652.33
2007,Belgium,Pome fruits,0
2007,Belgium,Apples,358.01
2007,Belgium,Apples for fresh consumption,358.01
2007,Belgium,Apples for processing,0
2007,Belgium,Pears,286.64
2007,Belgium,Pears for fresh consumption,286.64
2007,Belgium,Pears for processing,0
2007,Belgium,Other pome fruits n.e.c.,0
2007,Belgium,Stone fruits,7.68
2007,Belgium,Peaches and nectarines,0
2007,Belgium,Peaches,0
2007,Belgium,Nectarines,0
2007,Belgium,Peaches and nectarines for processing,0
2007,Belgium,Apricots,0
2007,Belgium,Cherries,7.2
2007,Belgium,Sour cherries,0
2007,Belgium,Sweet cherries,0
2007,Belgium,Plums,0.48
2007,Belgium,Other stone fruits n.e.c,0
2007,Belgium,Fruits from subtropical and tropical climate zones,0
2007,Belgium,Figs,0
2007,Belgium,Kiwis,0
2007,Belgium,Avocados,0
2007,Belgium,Bananas,0
2007,Belgium,Other fruits from subtropical and tropical climate zones n.e.c.,0
2007,Belgium,Berries (excluding strawberries),2.97
2007,Belgium,Currants,1.6
2007,Belgium,Blackcurrants,0
2007,Belgium,Redcurrants,1.6
2007,Belgium,Raspberries,0.65
2007,Belgium,Blueberries,0
2007,Belgium,Other berries n.e.c.,0.72
2007,Belgium,Gooseberries,0.07
2007,Belgium,Nuts,0
2007,Belgium,Walnuts,0
2007,Belgium,Hazelnuts,0
2007,Belgium,Almonds,0
2007,Belgium,Chestnuts,0
2007,Belgium,Other nuts n.e.c.,0
2007,Belgium,Citrus fruits,0
2007,Belgium,Oranges,0
2007,Belgium,Navel oranges,0
2007,Belgium,White oranges (blancas),0
2007,Belgium,Blood oranges (sanguines),0
2007,Belgium,Others oranges n.e.c,0
2007,Belgium,Small citrus fruits,0
2007,Belgium,Satsumas,0
2007,Belgium,Clementines,0
2007,Belgium,Other small citrus fruits (including hybrids) n.e.c.,0
2007,Belgium,Lemons and acid limes,0
